"TX_HASH","RECEIPT_OBJECT_ID","BLOCK_ID","BLOCK_TIMESTAMP","RECEIPT_INDEX","CHUNK_HASH","RECEIPT_ACTIONS","EXECUTION_OUTCOME","RECEIPT_OUTCOME_ID","RECEIVER_ID","SIGNER_ID","RECEIPT_TYPE","GAS_BURNT","STATUS_VALUE","LOGS","PROOF","METADATA","RECEIPT_SUCCEEDED","ERROR_TYPE_0","ERROR_TYPE_1","ERROR_TYPE_2","ERROR_MESSAGE","_LOAD_TIMESTAMP","_PARTITION_BY_BLOCK_NUMBER"
"2TJy2tyRpnhRSn891C2zPtcDLF6BJBUC41TxpvBVft4v","6Hq8H1AjbaqRic8ZJtPDxs28GwUXJYP9QCUoLcjPUqD6","81369176","2022-12-24 16:13:39.230","7","CaU9FMT5WJsV3gjurw6Z6v2m5mSJSUyTDGUNXmKebWjT","{""predecessor_id"":""d9103ceb28563e407994a4161c6221069851a69510643b46ccde975a9467a3c9"",""receipt"":{""Action"":{""actions"":[],""gas_price"":""103000000"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""d9103ceb28563e407994a4161c6221069851a69510643b46ccde975a9467a3c9"",""signer_public_key"":""ed25519:AmHdyZaSbHRWYcdGsYT79Zi1KmP24RaTrWnEtNFU15VB""}},""receipt_id"":""6Hq8H1AjbaqRic8ZJtPDxs28GwUXJYP9QCUoLcjPUqD6"",""receiver_id"":""token.elcafecartel.near""}","{""block_hash"":""GJt7wf9iKsReBjJaEXGjUwneQZAA7BH5xsNPNrCYo1bF"",""id"":""6Hq8H1AjbaqRic8ZJtPDxs28GwUXJYP9QCUoLcjPUqD6"",""outcome"":{""executor_id"":""token.elcafecartel.near"",""gas_burnt"":108059500000,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[""CBDcANz9p6AQvWh8T5Vz5Vx4ppeGUVNyJB217p32ubFA""],""status"":{""SuccessValue"":""""},""tokens_burnt"":""10805950000000000000""},""proof"":[{""direction"":""Left"",""hash"":""FytFgXizs4jJFzjEB4uEt7w5GKzsmsniqyCXcwwV7kiX""},{""direction"":""Left"",""hash"":""DM6GKNhNh92CMRNF9ro8uU4qh2L2LqzSaXs1wVbTjSpb""},{""direction"":""Left"",""hash"":""8R9JNyZxAEgc8Qkk3xXYZwCg47TyuPn3aB4Ne2mM1hmA""}]}","[""CBDcANz9p6AQvWh8T5Vz5Vx4ppeGUVNyJB217p32ubFA""]","token.elcafecartel.near","d9103ceb28563e407994a4161c6221069851a69510643b46ccde975a9467a3c9","action","108059500000","{""SuccessValue"":""""}","[]","[{""direction"":""Left"",""hash"":""FytFgXizs4jJFzjEB4uEt7w5GKzsmsniqyCXcwwV7kiX""},{""direction"":""Left"",""hash"":""DM6GKNhNh92CMRNF9ro8uU4qh2L2LqzSaXs1wVbTjSpb""},{""direction"":""Left"",""hash"":""8R9JNyZxAEgc8Qkk3xXYZwCg47TyuPn3aB4Ne2mM1hmA""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 03:01:30.487","81360000"
"2TJy2tyRpnhRSn891C2zPtcDLF6BJBUC41TxpvBVft4v","CBDcANz9p6AQvWh8T5Vz5Vx4ppeGUVNyJB217p32ubFA","81369177","2022-12-24 16:13:40.378","1","6F439e6BwpyjSfjFybMFhywWSVMvU4kBB3jVa6yxsqYX","{""predecessor_id"":""system"",""receipt"":{""Action"":{""actions"":[{""Transfer"":{""deposit"":""324178500000000000""}}],""gas_price"":""0"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""d9103ceb28563e407994a4161c6221069851a69510643b46ccde975a9467a3c9"",""signer_public_key"":""ed25519:AmHdyZaSbHRWYcdGsYT79Zi1KmP24RaTrWnEtNFU15VB""}},""receipt_id"":""CBDcANz9p6AQvWh8T5Vz5Vx4ppeGUVNyJB217p32ubFA"",""receiver_id"":""d9103ceb28563e407994a4161c6221069851a69510643b46ccde975a9467a3c9""}","{""block_hash"":""GTsQTsSoL7X4mmk11d5m9jBABm74rb4YmWC4tQ7BEPTB"",""id"":""CBDcANz9p6AQvWh8T5Vz5Vx4ppeGUVNyJB217p32ubFA"",""outcome"":{""executor_id"":""d9103ceb28563e407994a4161c6221069851a69510643b46ccde975a9467a3c9"",""gas_burnt"":424555062500,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[],""status"":{""SuccessValue"":""""},""tokens_burnt"":""0""},""proof"":[{""direction"":""Left"",""hash"":""3uN5Mon3LVspeXsdZawVirHRG3DTDFkAMtFAeH9Wr1As""}]}","[]","d9103ceb28563e407994a4161c6221069851a69510643b46ccde975a9467a3c9","d9103ceb28563e407994a4161c6221069851a69510643b46ccde975a9467a3c9","action","424555062500","{""SuccessValue"":""""}","[]","[{""direction"":""Left"",""hash"":""3uN5Mon3LVspeXsdZawVirHRG3DTDFkAMtFAeH9Wr1As""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 03:01:30.487","81360000"
"44NuG724ReDJVh4Rg5BDD49Kw6gVCcqFeHK6CtUNzFCV","FCwaxgtCck5kcACBHrxyGHiRwoUZJaz6oKFNCEkgydDN","81369271","2022-12-24 16:15:24.727","0","F6MSoJHdbsaMHc2Gs95BP9hwGn3g6RYA9XS8WCNgcQYq","{""predecessor_id"":""samg.near"",""receipt"":{""Action"":{""actions"":[],""gas_price"":""103000000"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""samg.near"",""signer_public_key"":""ed25519:8p5MDiXWPr2JDaou8MXomz3JWqRyo3eVgq1xfSjdxnK6""}},""receipt_id"":""FCwaxgtCck5kcACBHrxyGHiRwoUZJaz6oKFNCEkgydDN"",""receiver_id"":""token.elcafecartel.near""}","{""block_hash"":""6mTygfGALNPmnQQ3X6QjAe9FWQgkXg3UecqMr14ojC56"",""id"":""FCwaxgtCck5kcACBHrxyGHiRwoUZJaz6oKFNCEkgydDN"",""outcome"":{""executor_id"":""token.elcafecartel.near"",""gas_burnt"":108059500000,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[""9ZSSYEa7qsw2kCb6ZCgoVgeP3QHMNJ5AYchthJrb3Msz""],""status"":{""SuccessValue"":""""},""tokens_burnt"":""10805950000000000000""},""proof"":[{""direction"":""Right"",""hash"":""DafEBN1XGv9yyXfv5fyfkMcPNQiktWp3tXJ8bkwvrRTx""},{""direction"":""Right"",""hash"":""GQJKW2K3y6EPj5XThsTtGPd3UNskkJQ2QBJGon5mDM7i""}]}","[""9ZSSYEa7qsw2kCb6ZCgoVgeP3QHMNJ5AYchthJrb3Msz""]","token.elcafecartel.near","samg.near","action","108059500000","{""SuccessValue"":""""}","[]","[{""direction"":""Right"",""hash"":""DafEBN1XGv9yyXfv5fyfkMcPNQiktWp3tXJ8bkwvrRTx""},{""direction"":""Right"",""hash"":""GQJKW2K3y6EPj5XThsTtGPd3UNskkJQ2QBJGon5mDM7i""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 03:01:30.487","81360000"
"5KYBNZ4htvGRqsdGW4m9Sh2HJivVZbKUxVciwcZhjRGn","8Pt7y4Mh7cZJ9xwbCk8eeNpe5wpL7rtXhmpdSXwwazuv","81072085","2022-12-20 11:14:11.679","6","2PGTKuTSp3aq4CsMWBLrF5C6YWpFTY1H9vbbXzW7PzXx","{""predecessor_id"":""smile143.near"",""receipt"":{""Action"":{""actions"":[],""gas_price"":""103000000"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""smile143.near"",""signer_public_key"":""ed25519:7Aq6XUZ8X7GRXuFDrXfaxSEitPygcZewXoUVWWTcmv6S""}},""receipt_id"":""8Pt7y4Mh7cZJ9xwbCk8eeNpe5wpL7rtXhmpdSXwwazuv"",""receiver_id"":""token.elcafecartel.near""}","{""block_hash"":""dHPctpDjQaq6Eu1BBt7X6HUAynz8zaf7zRESg6MNqkS"",""id"":""8Pt7y4Mh7cZJ9xwbCk8eeNpe5wpL7rtXhmpdSXwwazuv"",""outcome"":{""executor_id"":""token.elcafecartel.near"",""gas_burnt"":108059500000,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[""2pL8vwb2764Y81x1qJQpnsjHruXu1tMtUDNRv6Mg6AJh""],""status"":{""SuccessValue"":""""},""tokens_burnt"":""10805950000000000000""},""proof"":[{""direction"":""Left"",""hash"":""GoC2k5UzBaUyo9D7UZih8CoEDTTa39scsJcsVjkSRWSw""},{""direction"":""Right"",""hash"":""EGHDWeukwx3TdZhBbdWjUTEY7bssqRgmvZYDpbiwbhDk""},{""direction"":""Right"",""hash"":""Df4SenpRKnvCfeXsRGj5gjsLgHoHyMHo6mcei6N7CjrP""},{""direction"":""Left"",""hash"":""Hy1KFgmpxdHXZjbXMKoH1KiGN3M17E8uJEfNe8Vh1qDA""}]}","[""2pL8vwb2764Y81x1qJQpnsjHruXu1tMtUDNRv6Mg6AJh""]","token.elcafecartel.near","smile143.near","action","108059500000","{""SuccessValue"":""""}","[]","[{""direction"":""Left"",""hash"":""GoC2k5UzBaUyo9D7UZih8CoEDTTa39scsJcsVjkSRWSw""},{""direction"":""Right"",""hash"":""EGHDWeukwx3TdZhBbdWjUTEY7bssqRgmvZYDpbiwbhDk""},{""direction"":""Right"",""hash"":""Df4SenpRKnvCfeXsRGj5gjsLgHoHyMHo6mcei6N7CjrP""},{""direction"":""Left"",""hash"":""Hy1KFgmpxdHXZjbXMKoH1KiGN3M17E8uJEfNe8Vh1qDA""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 02:01:28.801","81070000"
"5KYBNZ4htvGRqsdGW4m9Sh2HJivVZbKUxVciwcZhjRGn","2pL8vwb2764Y81x1qJQpnsjHruXu1tMtUDNRv6Mg6AJh","81072086","2022-12-20 11:14:12.982","10","5tcYQa63u4ZGRSd3vPUTUz5VfczFerRi5ZVx81YSWKtT","{""predecessor_id"":""system"",""receipt"":{""Action"":{""actions"":[{""Transfer"":{""deposit"":""324178500000000000""}}],""gas_price"":""0"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""smile143.near"",""signer_public_key"":""ed25519:7Aq6XUZ8X7GRXuFDrXfaxSEitPygcZewXoUVWWTcmv6S""}},""receipt_id"":""2pL8vwb2764Y81x1qJQpnsjHruXu1tMtUDNRv6Mg6AJh"",""receiver_id"":""smile143.near""}","{""block_hash"":""8VpjDAU3ixgS1y69Vi9pNQqb3mLgnZ3YpDgcunrNZQ2n"",""id"":""2pL8vwb2764Y81x1qJQpnsjHruXu1tMtUDNRv6Mg6AJh"",""outcome"":{""executor_id"":""smile143.near"",""gas_burnt"":223182562500,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[],""status"":{""SuccessValue"":""""},""tokens_burnt"":""0""},""proof"":[{""direction"":""Left"",""hash"":""igJxFs5qRq3T1cBxnDRM5HRXe8jGn7M4pAHhUhyeZ7w""},{""direction"":""Left"",""hash"":""3sGqKAKaHckyxuv1UE6FxakLtqMYvQfboXwug22bc6Jn""},{""direction"":""Left"",""hash"":""6TWHpVmmCBkp9bS5atM8Ko9oF4EfKzwRJLabsAkZeNZT""}]}","[]","smile143.near","smile143.near","action","223182562500","{""SuccessValue"":""""}","[]","[{""direction"":""Left"",""hash"":""igJxFs5qRq3T1cBxnDRM5HRXe8jGn7M4pAHhUhyeZ7w""},{""direction"":""Left"",""hash"":""3sGqKAKaHckyxuv1UE6FxakLtqMYvQfboXwug22bc6Jn""},{""direction"":""Left"",""hash"":""6TWHpVmmCBkp9bS5atM8Ko9oF4EfKzwRJLabsAkZeNZT""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 02:01:28.801","81070000"
"AiVwZLV2zGrsXvQ5yUETHu62dGtWu9rKsj7LyTaVNXoj","HTMEyWh7edKun9iBXug8PY23KbpPkyc2r5mamW6TbZ5B","81087724","2022-12-20 16:53:46.644","11","3umsrzt9bACeu4GfNuPZZQU5PxNKecpnLiUEHmUuu8Q9","{""predecessor_id"":""hugebrainnear.near"",""receipt"":{""Action"":{""actions"":[],""gas_price"":""103000000"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""hugebrainnear.near"",""signer_public_key"":""ed25519:H3gs9G1Z67botPZtYWA32jakE2Xjx6hw984uKYbBKcZ""}},""receipt_id"":""HTMEyWh7edKun9iBXug8PY23KbpPkyc2r5mamW6TbZ5B"",""receiver_id"":""token.elcafecartel.near""}","{""block_hash"":""G4tbnjcjFRaqdphfVYHDRK6h8ZN1vNGhRGFb9GMZ6PnN"",""id"":""HTMEyWh7edKun9iBXug8PY23KbpPkyc2r5mamW6TbZ5B"",""outcome"":{""executor_id"":""token.elcafecartel.near"",""gas_burnt"":108059500000,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[""Fu74ndPFCvepgmLgYzTZUG3hFoGmQ6CJdSrRRJaZmLS2""],""status"":{""SuccessValue"":""""},""tokens_burnt"":""10805950000000000000""},""proof"":[{""direction"":""Right"",""hash"":""8Fkx4woaohuphWCsJ6MsSFMRhTfqXDhLFJ3fEHmF4TyG""},{""direction"":""Left"",""hash"":""HzD6faCfWVozWUgpa7fAxoZFALMNVGRd5YvS4FCnxt9r""},{""direction"":""Left"",""hash"":""AJ7izyCrhQrvQ1g2WruqbaG3Fy3KzQGeNtbmw4nBQnzL""},{""direction"":""Left"",""hash"":""CA1zyMGsQdf3D5CN2atjevb1cwweHd6SNt9icxse5Rou""},{""direction"":""Right"",""hash"":""B2i5mSBwjS7hXXQMfUBduKHcyY9LHyBcY9xF1ByvAfjG""}]}","[""Fu74ndPFCvepgmLgYzTZUG3hFoGmQ6CJdSrRRJaZmLS2""]","token.elcafecartel.near","hugebrainnear.near","action","108059500000","{""SuccessValue"":""""}","[]","[{""direction"":""Right"",""hash"":""8Fkx4woaohuphWCsJ6MsSFMRhTfqXDhLFJ3fEHmF4TyG""},{""direction"":""Left"",""hash"":""HzD6faCfWVozWUgpa7fAxoZFALMNVGRd5YvS4FCnxt9r""},{""direction"":""Left"",""hash"":""AJ7izyCrhQrvQ1g2WruqbaG3Fy3KzQGeNtbmw4nBQnzL""},{""direction"":""Left"",""hash"":""CA1zyMGsQdf3D5CN2atjevb1cwweHd6SNt9icxse5Rou""},{""direction"":""Right"",""hash"":""B2i5mSBwjS7hXXQMfUBduKHcyY9LHyBcY9xF1ByvAfjG""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 02:01:28.801","81080000"
"AiVwZLV2zGrsXvQ5yUETHu62dGtWu9rKsj7LyTaVNXoj","Fu74ndPFCvepgmLgYzTZUG3hFoGmQ6CJdSrRRJaZmLS2","81087725","2022-12-20 16:53:47.853","1","8d6wDd3a2kN4mApXarEHEMWWrVWLH1dJ2YM5i4iBWxPb","{""predecessor_id"":""system"",""receipt"":{""Action"":{""actions"":[{""Transfer"":{""deposit"":""324178500000000000""}}],""gas_price"":""0"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""hugebrainnear.near"",""signer_public_key"":""ed25519:H3gs9G1Z67botPZtYWA32jakE2Xjx6hw984uKYbBKcZ""}},""receipt_id"":""Fu74ndPFCvepgmLgYzTZUG3hFoGmQ6CJdSrRRJaZmLS2"",""receiver_id"":""hugebrainnear.near""}","{""block_hash"":""9CqknQendmdPrX6g5Z9GCNjccdcaWZGNh6S5pYQeubRX"",""id"":""Fu74ndPFCvepgmLgYzTZUG3hFoGmQ6CJdSrRRJaZmLS2"",""outcome"":{""executor_id"":""hugebrainnear.near"",""gas_burnt"":223182562500,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[],""status"":{""SuccessValue"":""""},""tokens_burnt"":""0""},""proof"":[{""direction"":""Left"",""hash"":""HswbTaBS2P61HfSvN1sJXqMtfMXsrsgXMogRkfJUvqgj""}]}","[]","hugebrainnear.near","hugebrainnear.near","action","223182562500","{""SuccessValue"":""""}","[]","[{""direction"":""Left"",""hash"":""HswbTaBS2P61HfSvN1sJXqMtfMXsrsgXMogRkfJUvqgj""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 02:01:28.801","81080000"
"4Bqof8pWrM8PAoHZysuRkRQ6gvzs69Y497a3sQ9ENxuT","HbPfxDDTx4sdMDeVuVAtFevAmPtTZtcogTnR7BS9m4pb","81088183","2022-12-20 17:03:47.878","24","EzddU8hvJXhpHkk1Tdg5CZpRj4HTvZufpsauPhdW1Kh2","{""predecessor_id"":""69e81c364971f8835fb4c9fd74263993da77af6fb53c627b4b18af68d69ea81e"",""receipt"":{""Action"":{""actions"":[],""gas_price"":""103000000"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""69e81c364971f8835fb4c9fd74263993da77af6fb53c627b4b18af68d69ea81e"",""signer_public_key"":""ed25519:88R663P9yfKQTqiM29QuXdWgKPworHVSh47RXzJCvuJV""}},""receipt_id"":""HbPfxDDTx4sdMDeVuVAtFevAmPtTZtcogTnR7BS9m4pb"",""receiver_id"":""usdt.tether-token.near""}","{""block_hash"":""4eVLtQj4StdyN1oJTSEXuuwyk5nxY38iAwPGe4kLoerz"",""id"":""HbPfxDDTx4sdMDeVuVAtFevAmPtTZtcogTnR7BS9m4pb"",""outcome"":{""executor_id"":""usdt.tether-token.near"",""gas_burnt"":108059500000,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[""Fwgy6YYPJ7wWTCrkDj8e1ZAwWwQpdMzzpgKNZrkvLZb3""],""status"":{""SuccessValue"":""""},""tokens_burnt"":""10805950000000000000""},""proof"":[{""direction"":""Left"",""hash"":""14eKWGa6CQ39HkcbEk3skCATkf8AL2pt7iM4YVVAKiyW""},{""direction"":""Right"",""hash"":""F88DtcsMWz1cx2wnwRZsEaJF7KVAp1bTWF6jKEjmKqVp""},{""direction"":""Left"",""hash"":""6BPjLpKAcazJtG3L9okyoj57RQapbZPrLihoxzn6gzHY""},{""direction"":""Left"",""hash"":""5nSE8yLySZ58PViDRjqdMENBF8ybh3Sbm5hbEBNvHYX9""}]}","[""Fwgy6YYPJ7wWTCrkDj8e1ZAwWwQpdMzzpgKNZrkvLZb3""]","usdt.tether-token.near","69e81c364971f8835fb4c9fd74263993da77af6fb53c627b4b18af68d69ea81e","action","108059500000","{""SuccessValue"":""""}","[]","[{""direction"":""Left"",""hash"":""14eKWGa6CQ39HkcbEk3skCATkf8AL2pt7iM4YVVAKiyW""},{""direction"":""Right"",""hash"":""F88DtcsMWz1cx2wnwRZsEaJF7KVAp1bTWF6jKEjmKqVp""},{""direction"":""Left"",""hash"":""6BPjLpKAcazJtG3L9okyoj57RQapbZPrLihoxzn6gzHY""},{""direction"":""Left"",""hash"":""5nSE8yLySZ58PViDRjqdMENBF8ybh3Sbm5hbEBNvHYX9""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 02:01:28.801","81080000"
"4Bqof8pWrM8PAoHZysuRkRQ6gvzs69Y497a3sQ9ENxuT","Fwgy6YYPJ7wWTCrkDj8e1ZAwWwQpdMzzpgKNZrkvLZb3","81088184","2022-12-20 17:03:49.079","5","66zH6tvHwXaoVB1c4vyT9VquRUkNJKLv7rrJqNFMpmqJ","{""predecessor_id"":""system"",""receipt"":{""Action"":{""actions"":[{""Transfer"":{""deposit"":""324178500000000000""}}],""gas_price"":""0"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""69e81c364971f8835fb4c9fd74263993da77af6fb53c627b4b18af68d69ea81e"",""signer_public_key"":""ed25519:88R663P9yfKQTqiM29QuXdWgKPworHVSh47RXzJCvuJV""}},""receipt_id"":""Fwgy6YYPJ7wWTCrkDj8e1ZAwWwQpdMzzpgKNZrkvLZb3"",""receiver_id"":""69e81c364971f8835fb4c9fd74263993da77af6fb53c627b4b18af68d69ea81e""}","{""block_hash"":""BKoLM8bTirKttqfw8LW9pjMNhsDVYHHSRH8rSVGW8pF8"",""id"":""Fwgy6YYPJ7wWTCrkDj8e1ZAwWwQpdMzzpgKNZrkvLZb3"",""outcome"":{""executor_id"":""69e81c364971f8835fb4c9fd74263993da77af6fb53c627b4b18af68d69ea81e"",""gas_burnt"":424555062500,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[],""status"":{""SuccessValue"":""""},""tokens_burnt"":""0""},""proof"":[{""direction"":""Right"",""hash"":""A1RLVvsHmEYycHLgtCjwiVPkD3M1BhzS6wnMCKaNtPw4""},{""direction"":""Left"",""hash"":""4CsxJS2iQTmSKEVjMJVccrr35Ewfo81jnyZ6QDjxoVGT""},{""direction"":""Left"",""hash"":""3Kw59moB6Ni6rpj7QvUBP3Tc2S6EMdwQYvDi8xTkGmYH""}]}","[]","69e81c364971f8835fb4c9fd74263993da77af6fb53c627b4b18af68d69ea81e","69e81c364971f8835fb4c9fd74263993da77af6fb53c627b4b18af68d69ea81e","action","424555062500","{""SuccessValue"":""""}","[]","[{""direction"":""Right"",""hash"":""A1RLVvsHmEYycHLgtCjwiVPkD3M1BhzS6wnMCKaNtPw4""},{""direction"":""Left"",""hash"":""4CsxJS2iQTmSKEVjMJVccrr35Ewfo81jnyZ6QDjxoVGT""},{""direction"":""Left"",""hash"":""3Kw59moB6Ni6rpj7QvUBP3Tc2S6EMdwQYvDi8xTkGmYH""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 02:01:28.801","81080000"
"7U1mAFH8VtsqcUQYwQhzFLuJh6uLToekuTrbvzUr3zNQ","DaMxAvxbmc8JN7WyVDTEyUmC51uGrMsb3ph47PdRmbZV","81096845","2022-12-20 20:13:30.787","4","4KFEM8bzr44zqvV8nvDqjSs3xhuV8oWVhPLQjUMtPiSB","{""predecessor_id"":""41e76453c71a5af4ca4b5bd26bfeb09e356972f238094826025b5ba1c4f7ae1e"",""receipt"":{""Action"":{""actions"":[],""gas_price"":""103000000"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""41e76453c71a5af4ca4b5bd26bfeb09e356972f238094826025b5ba1c4f7ae1e"",""signer_public_key"":""ed25519:5SG9PBv7wqbr257BDGMjnQvnnd5Mzs83kdLGD8EoNWqb""}},""receipt_id"":""DaMxAvxbmc8JN7WyVDTEyUmC51uGrMsb3ph47PdRmbZV"",""receiver_id"":""2260fac5e5542a773aa44fbcfedf7c193bc2c599.factory.bridge.near""}","{""block_hash"":""8kGuis37KTtUqNAY9EqeNPKi3zskAEX18LqFjH45RuQi"",""id"":""DaMxAvxbmc8JN7WyVDTEyUmC51uGrMsb3ph47PdRmbZV"",""outcome"":{""executor_id"":""2260fac5e5542a773aa44fbcfedf7c193bc2c599.factory.bridge.near"",""gas_burnt"":108059500000,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[""FJcssWWkxqRk4nY1UvqS6Sb9A1xpuK5jwTBuMvDpKBod""],""status"":{""SuccessValue"":""""},""tokens_burnt"":""10805950000000000000""},""proof"":[{""direction"":""Left"",""hash"":""GhkrtQ1hd8UYeUhfF1Z4qSjughDSRacMpSdVXacFNpi3""}]}","[""FJcssWWkxqRk4nY1UvqS6Sb9A1xpuK5jwTBuMvDpKBod""]","2260fac5e5542a773aa44fbcfedf7c193bc2c599.factory.bridge.near","41e76453c71a5af4ca4b5bd26bfeb09e356972f238094826025b5ba1c4f7ae1e","action","108059500000","{""SuccessValue"":""""}","[]","[{""direction"":""Left"",""hash"":""GhkrtQ1hd8UYeUhfF1Z4qSjughDSRacMpSdVXacFNpi3""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 02:01:28.801","81090000"
"7U1mAFH8VtsqcUQYwQhzFLuJh6uLToekuTrbvzUr3zNQ","FJcssWWkxqRk4nY1UvqS6Sb9A1xpuK5jwTBuMvDpKBod","81096846","2022-12-20 20:13:32.025","3","4sj52uaaxumJemzn1ZCBZr7LmbZ7VPqLq4EE97P4HAZd","{""predecessor_id"":""system"",""receipt"":{""Action"":{""actions"":[{""Transfer"":{""deposit"":""324178500000000000""}}],""gas_price"":""0"",""input_data_ids"":[],""output_data_receivers"":[],""signer_id"":""41e76453c71a5af4ca4b5bd26bfeb09e356972f238094826025b5ba1c4f7ae1e"",""signer_public_key"":""ed25519:5SG9PBv7wqbr257BDGMjnQvnnd5Mzs83kdLGD8EoNWqb""}},""receipt_id"":""FJcssWWkxqRk4nY1UvqS6Sb9A1xpuK5jwTBuMvDpKBod"",""receiver_id"":""41e76453c71a5af4ca4b5bd26bfeb09e356972f238094826025b5ba1c4f7ae1e""}","{""block_hash"":""89dCHo8ZSDxvBerBNc7dH7w9yrib41dLhRxZ5MFGhdLA"",""id"":""FJcssWWkxqRk4nY1UvqS6Sb9A1xpuK5jwTBuMvDpKBod"",""outcome"":{""executor_id"":""41e76453c71a5af4ca4b5bd26bfeb09e356972f238094826025b5ba1c4f7ae1e"",""gas_burnt"":424555062500,""logs"":[],""metadata"":{""gas_profile"":[],""version"":1},""receipt_ids"":[],""status"":{""SuccessValue"":""""},""tokens_burnt"":""0""},""proof"":[{""direction"":""Left"",""hash"":""7Ueu3z74rGDnW8ZMSBziKt52HXpfENf6zJ6RFyJuW9fc""},{""direction"":""Left"",""hash"":""J6U3fpCEmkGKbcxvYf9jzzf7TwutrGuFcEPBmcbNjcCM""}]}","[]","41e76453c71a5af4ca4b5bd26bfeb09e356972f238094826025b5ba1c4f7ae1e","41e76453c71a5af4ca4b5bd26bfeb09e356972f238094826025b5ba1c4f7ae1e","action","424555062500","{""SuccessValue"":""""}","[]","[{""direction"":""Left"",""hash"":""7Ueu3z74rGDnW8ZMSBziKt52HXpfENf6zJ6RFyJuW9fc""},{""direction"":""Left"",""hash"":""J6U3fpCEmkGKbcxvYf9jzzf7TwutrGuFcEPBmcbNjcCM""}]","{""gas_profile"":[],""version"":1}",true,,,,,"2023-01-05 02:01:28.801","81090000"
